sourceRecordId,rawHotelName,rawCity,rawCountry,rawWebsite,proposedIdentityKey,matchConfidence,matchScore,matchReason,recommendedAction,matchedCensusRecordId,matchedCensusName,matchedCensusCity,matchedCensusCountry,matchedIdentityKey,matchedCurrentBrand,matchedAffiliationStatus,distanceMeters,identityKeyCollision
way/412115789,Cabana El Paraiso,,Dominican Republic,,osm_do_way_412115789,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/412118145,Cabañas Turisticas Vega Real,,Dominican Republic,,osm_do_way_412118145,none,18,"No credible name, geo, or website match",likely_new_candidate,recyP6DQ1R6mhBse5,InterContinental Real Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqic,InterContinental,Branded,,false
way/412160588,Roland Hotel,,Dominican Republic,,osm_do_way_412160588,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/412174508,Villa Verde,Villa Altagracia,Dominican Republic,,osm_do_way_412174508,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,187874,false
way/412477056,Galaxy Aparta Hotel,,Dominican Republic,,osm_do_way_412477056,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/412768374,Hotel Embajador,,Dominican Republic,,osm_do_way_412768374,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/412787474,Hotel,,Dominican Republic,,osm_do_way_412787474,low,51,Partial name match (75%) same country (no distance),needs_research,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
way/412845223,Hotel El Tunel,,Dominican Republic,,osm_do_way_412845223,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/412852670,Hotel La Sonrisa,B,Dominican Republic,,osm_do_way_412852670,none,27,"No credible name, geo, or website match",likely_new_candidate,receIilMrq1w1BXyd,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Dominican Republic,ind_hilton_do_stisaqq,Curio Collection by Hilton,Branded,133482,false
way/413385765,Cabañas Horny,Santo Domingo Este,Dominican Republic,,osm_do_way_413385765,none,20,"No credible name, geo, or website match",likely_new_candidate,rec5nLVYQCtuNmNak,Homewood Suites by Hilton Santo Domingo,Santo Domingo,Dominican Republic,ind_hilton_do_sdqhwhw,Homewood Suites by Hilton,Branded,9961,false
way/413389795,Hotel Madre Vieja,San Cristóbal,Dominican Republic,,osm_do_way_413389795,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413438539,Hotel el Subway,San Cristóbal,Dominican Republic,,osm_do_way_413438539,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/413442278,Hotel Internacional,,Dominican Republic,,osm_do_way_413442278,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413701758,Hotel Saoco,,Dominican Republic,,osm_do_way_413701758,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413957007,Hotel Zitro,La Vega,Dominican Republic,,osm_do_way_413957007,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413970591,Tin Vale Hotel,,Dominican Republic,,osm_do_way_413970591,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413985303,Hotel Galaxia,,Dominican Republic,,osm_do_way_413985303,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413985306,Hotel El Metro,,Dominican Republic,,osm_do_way_413985306,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/413985307,Hotel Mega,,Dominican Republic,,osm_do_way_413985307,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/413993138,Hotel El Rey,La Vega,Dominican Republic,,osm_do_way_413993138,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/414021694,Hotel MiraSol,Santo Domingo Este,Dominican Republic,,osm_do_way_414021694,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414225247,Hotel Pegasus,La Vega,Dominican Republic,,osm_do_way_414225247,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414225266,Hotel Con Parqueo La Potencia,Los Alcarrizos,Dominican Republic,,osm_do_way_414225266,none,17,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414258694,Hotel Familiar San Pedro,La Vega,Dominican Republic,,osm_do_way_414258694,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414258697,Hotel Real,La Vega,Dominican Republic,,osm_do_way_414258697,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414264724,Hotel del Valle,La Vega,Dominican Republic,,osm_do_way_414264724,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414264738,Hotel Don Marío,La Vega,Dominican Republic,,osm_do_way_414264738,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414264741,Hotel La Diosa,La Vega,Dominican Republic,,osm_do_way_414264741,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/414499936,Hotel Asia,,Dominican Republic,,osm_do_way_414499936,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/429004654,Motel el Conford,,Dominican Republic,,osm_do_way_429004654,none,21,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
way/435204201,Rancho La Aurora,,Dominican Republic,,osm_do_way_435204201,none,18,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,184945,false
way/439195501,Charming Countryside Chalet,,Dominican Republic,https://www.charming-countryside-chalet.com/,osm_do_way_439195501,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,261324,false
way/471926026,Grand Bahia Principe Turquesa,,Dominican Republic,,osm_do_way_471926026,none,15,"No credible name, geo, or website match",likely_new_candidate,rec6dfi5hrk6vBZsD,"Grand Palladium Palace, All Inclusive Resort, Spa & Casino",Punta Cana,Dominican Republic,ind_wyndham_do_grand-palladium-palace-all-inclusive-resort-spa-,Registry Collection,Branded,,false
way/476739407,Hotel Riu Republica,Punta Cana,Dominican Republic,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-republica/,osm_do_way_476739407,none,29,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
way/478120842,Hotel Cervantes,Santo Domingo,Dominican Republic,,osm_do_way_478120842,none,31,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/493317106,Hotel Santa Cruz,,Dominican Republic,,osm_do_way_493317106,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/506588705,Posada Doña Cuca,Polo,Dominican Republic,,osm_do_way_506588705,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,310289,false
way/516518775,Hotel La Esperanza,,Dominican Republic,,osm_do_way_516518775,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/529318923,Hostal Ganesh,"El Valle, Samana",Dominican Republic,https://ganeshhostel.com/,osm_do_way_529318923,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,121693,false
way/539003044,Bahía Príncipe Bouganville,,Dominican Republic,,osm_do_way_539003044,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,86807,false
way/540475898,Dreams Dominicus La Romana,Bahahibe,Dominican Republic,,osm_do_way_540475898,none,26,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,19033,false
way/540477320,Building 64,,Dominican Republic,,osm_do_way_540477320,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,55433,false
way/545028233,Hotel Casa Hemingway,,Dominican Republic,,osm_do_way_545028233,none,22,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
way/552675343,Hostal Los Jensen,Santo Domingo,Dominican Republic,,osm_do_way_552675343,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1560,false
way/557516096,Hotel Maguana,,Dominican Republic,,osm_do_way_557516096,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/574588488,Hotel Frescor del Valle,Hondo Valle,Dominican Republic,,osm_do_way_574588488,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/597361865,Lopesan Costa Bávaro Resort & Spa,Punta Cana,DO,https://www.lopesan.com/es/hoteles/republica-dominicana/punta-cana/playa-bavaro/ifa-villas-bavaro/,osm_do_way_597361865,none,30,"No credible name, geo, or website match",likely_new_candidate,recKylgkR9LkMxaRP,"Grand Palladium Punta Cana, All Inclusive Resort & Spa",Punta Cana,Dominican Republic,ind_wyndham_do_grand-palladium-punta-cana-resort-spa,Registry Collection,Branded,,false
way/630842152,Hotal San Francisco de Asis,Santo Domingo,Dominican Republic,https://hostalsanfranciscodeasis.com/,osm_do_way_630842152,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1864,false
way/652498669,Coop Marena Beach Resort,,Dominican Republic,,osm_do_way_652498669,none,18,"No credible name, geo, or website match",likely_new_candidate,recmAzTMc9asgvt8i,The Westin Puntacana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujwi,Westin,Branded,,false
way/658281870,Hotel Víctor,,Dominican Republic,,osm_do_way_658281870,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
way/659053800,Viva Wyndham Tangerine,,Dominican Republic,,osm_do_way_659053800,none,17,"No credible name, geo, or website match",likely_new_candidate,recbBAqjVS3XOljPA,"Dominican Fiesta Hotel, Trademark By Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_dominican-fiesta-hotel,Trademark Collection by Wyndham,Branded,153421,false
way/663326875,Tio Pan,,Dominican Republic,,osm_do_way_663326875,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,271615,false
way/675403679,The Westin Punta Cana - Resort & Club,Punta Cana,Dominican Republic,,osm_do_way_675403679,none,44,"No credible name, geo, or website match",likely_new_candidate,recmAzTMc9asgvt8i,The Westin Puntacana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujwi,Westin,Branded,,false
way/677625141,Secrets Cap Cana Resort & Spa,,Dominican Republic,,osm_do_way_677625141,none,31,"No credible name, geo, or website match",likely_new_candidate,recN76iEE6yAaPh8H,The St. Regis Cap Cana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujxr,St. Regis,Branded,,false
way/703236980,Casa de Huespedes Colonial,Santo Domingo,Dominican Republic,,osm_do_way_703236980,none,25,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,975,false
way/711650078,Nickelodeon Hotels & Resorts Punta Cana,Punta Cana,Dominican Republic,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,osm_do_way_711650078,none,36,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
way/711650079,Nickelodeon Hotels & Resorts Punta Cana,Punta Cana,Dominican Republic,https://www.karismahotels.com/nickelodeon-hotels-resorts/punta-cana,osm_do_way_711650079,none,36,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
