sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/2742533358,Hotel Premier (MC/car parking),Pasto,Colombia,1.2088002,-77.2769665,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2748459120,Hostal Brisas de Curica,,Colombia,11.2149546,-74.1872694,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2752128648,La Riviera,,Colombia,3.9281665,-76.5333427,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764170117,Hospedaje y Restaurant Luz Mila,,Colombia,12.4428845,-71.6879028,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764838747,Apalanchiis,,Colombia,12.2029524,-72.1494004,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764853388,The Dreamer Hostel,,Colombia,11.2543175,-73.5572399,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764855727,Playa Praba,,Colombia,11.2552426,-73.5559508,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764856099,Playa Las Marias,,Colombia,11.2552852,-73.5557665,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764856450,Finca Escondida,,Colombia,11.2552218,-73.5552591,high,80,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2764857121,San Sebastian,,Colombia,11.2552181,-73.556669,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2765081033,El Valero,,Colombia,9.5200829,-75.5867212,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2767366325,Hotel Portal del Caribe,,Colombia,11.1373358,-74.2246838,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2767366328,Santorini Hotel Boutique,,Colombia,11.1437782,-74.225821,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2768378157,Hotel Tayromar,,Colombia,11.1944275,-74.2299123,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2791767382,Hotel Olas Marinas,,Colombia,11.1953601,-74.2261365,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2791767387,Cabañas Costa Azul,,Colombia,11.1955153,-74.2269546,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2798506332,Hotel Marandúa,,Colombia,4.8133056,-75.6905717,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2798661817,Casa Blanca,,Colombia,11.264577,-74.1911853,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2798661818,Oso Perezoso,,Colombia,11.2670524,-74.1894184,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2800559700,Hostal Pelikan,,Colombia,11.2667323,-74.1902412,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2800566109,Graffiti,,Colombia,11.2666534,-74.1893829,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2843117480,Hospedaje la 3A,,Colombia,3.5841789,-76.4912254,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2843250163,Hospedaje la Sexta,,Colombia,3.5841705,-76.4946457,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2857145250,Hotel San Pablo,Bogota D.C.,Colombia,4.6329452,-74.0870461,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2858370756,Don Pepe,,Colombia,4.1461356,-74.7233911,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2859018599,La Posada del Abuelo,,Colombia,4.1467188,-74.7240527,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2869628431,Motel El Eden,,Colombia,3.6909115,-76.3151438,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2873796849,Hotel la perla llanera,,Colombia,3.9881162,-73.7639387,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2896370957,Hotel Puertas de Cartagena,,Colombia,10.4267769,-75.5494506,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961541312,Hotel Esmeralda Real,,Colombia,4.1347791,-73.6389831,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961558309,San Jerónimo,,Colombia,4.0608384,-73.7154146,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961558313,Balneario Cristal,,Colombia,4.0502167,-73.7529602,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961558318,Hotel Romeral,,Colombia,3.9888622,-73.7661647,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961558330,Santa Barbara,,Colombia,4.1076204,-73.6576828,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961563636,Montecarlo,,Colombia,4.1029385,-73.6580851,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2961563640,Hostal Las Palmeras,,Colombia,4.0991503,-73.660306,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2962624868,Hotel La Palmerita,,Colombia,4.6244511,-74.4712662,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2966931045,Hostería Mar Y Sol,,Colombia,12.488566,-81.729859,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2993300533,Hotel el Viajero,,Colombia,2.2659032,-76.7389862,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/2998255870,Archivaldo,,Colombia,2.4498191,-76.6394927,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3001438666,Casa Hotel San Lúcar,Envigado,Colombia,6.1738502,-75.5597026,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3008916633,Hostal Casa de los Puntales,,Colombia,10.4265936,-75.5472811,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3008947970,Casa Palenque,Cartagena,Colombia,10.4289949,-75.5459182,high,95,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3008956172,Hostal El Genovés,,Colombia,10.4270524,-75.548013,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3008961431,Hotel Boutique Cochera de Hobo,,Colombia,10.4273091,-75.547985,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3008961432,Casa Edén,,Colombia,10.4274328,-75.547954,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009101120,Old Town Hostel,,Colombia,10.4282704,-75.5462243,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009101121,Casa La Carbonera,Cartagena,Colombia,10.4271195,-75.5460997,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009101122,Casa La Carbonera,,Colombia,10.4272159,-75.5462083,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009112108,Hostal Nativa,,Colombia,10.4274527,-75.5475237,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009112109,Casa María,Cartagena,Colombia,10.4276788,-75.5473451,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122481,Casa Logos,,Colombia,10.4284686,-75.5473528,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122482,Casa Boutique - Hortensia,,Colombia,10.4284121,-75.5473621,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122483,Casa Marco Polo,,Colombia,10.4269699,-75.5464177,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122485,Casa Matilde,,Colombia,10.4267224,-75.5487571,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122486,Casa Quero,,Colombia,10.4264505,-75.5467097,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3009122488,Casa Abril,,Colombia,10.4264841,-75.5461722,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3023448185,Hotel Cristal,,Colombia,1.2012064,-77.2710033,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3023490920,Hotel Ginebra,,Colombia,9.3046692,-75.3910697,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3023492322,Hotel Norman,,Colombia,0.8283812,-77.6316354,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3043908831,Nacho,,Colombia,11.255449,-73.5573915,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3048058621,Hotel Bahía Solano,,Colombia,6.2264656,-77.4066693,high,80,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3048123052,Rocas de Cabo Marzo,,Colombia,6.2269539,-77.4079498,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3056665306,Motel Las Cabañitas,,Colombia,3.9787887,-76.2433262,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3059525841,Portal de la Villa,Villa de Leyva,Colombia,5.6338035,-73.5213942,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3066174870,Maitama,,Colombia,4.5336708,-75.6749664,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3077694272,Villa Antigua,,Colombia,7.8358727,-72.4638801,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3079374924,San Diego,,Colombia,7.8325946,-72.4723083,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3079386533,Villa Prada,,Colombia,7.8327309,-72.4733119,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3079386792,Acapulco,,Colombia,7.8327495,-72.4734755,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3081086450,La Cascada,,Colombia,7.8393678,-72.4654767,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3081184812,Hotel Tonchalá,,Colombia,7.8886282,-72.498223,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3086831460,"""Eros""",,Colombia,7.8972217,-72.4615673,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090114072,Caravana,Cúcuta,Colombia,7.8913637,-72.5036512,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090114321,Chucarima,Cúcuta,Colombia,7.8907371,-72.501903,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090118673,La Quinta Avenida,Cúcuta,Colombia,7.8885369,-72.5043218,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090122385,Acora,Cúcuta,Colombia,7.8871668,-72.5014789,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090122631,Luxor,Cúcuta,Colombia,7.8876734,-72.5004138,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3090135585,Caobos Hotel Boutique,cúcuta,Colombia,7.8830177,-72.5009911,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3097197909,Motel el castillo,,Colombia,7.8209885,-72.4597682,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3097206353,Hotel Montalván,,Colombia,7.820012,-72.455638,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3097246565,Osiris,,Colombia,7.8233031,-72.4586393,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3099854406,YESMIJAVIER,,Colombia,7.8349907,-72.4706276,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3101337497,Parque del Café,,Colombia,5.8658378,-76.0141397,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3125041925,Swiss Hostal Martinik,Bogotá D.C.,Colombia,4.5972536,-74.0722186,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3134439656,Hotel Hacienda El Diamante,"villeta, cundinamarca",Colombia,5.0127922,-74.4845684,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3156675543,Hostal Finca Cardonales,Salento,Colombia,4.6385621,-75.5653303,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3158466280,El viajero,,Colombia,7.8896107,-72.5018021,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3158478453,Los Colibries,Salento,Colombia,4.6388336,-75.5680081,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3158550628,La casa de Lili,Salento,Colombia,4.6381724,-75.5688812,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3159216038,Hotel Plaza San Carlos,,Colombia,7.8957756,-72.5075667,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3159223738,Hotel AltaMira,,Colombia,7.8955203,-72.5074696,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3159315359,Residencias La Estación,,Colombia,7.8944287,-72.5079811,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3159319965,Residencias Nuevo Hotel,,Colombia,7.8944102,-72.5080988,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3159881708,Los Geranios,,Colombia,4.6381403,-75.5700349,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3160379064,La Posada del Café,,Colombia,4.6384905,-75.5685855,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162070439,Kolibri,,Colombia,4.8061838,-75.6814478,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162357369,Hotel el Expositor,,Colombia,4.6310397,-74.0887169,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162357370,Hotel Suites el Recuerdo,,Colombia,4.6300377,-74.0872259,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162357371,Hotel La premier,,Colombia,4.6311812,-74.0872244,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162357372,Hotel Charlotte Plaza 26,,Colombia,4.632788,-74.0863575,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162361072,Corferias Inn,,Colombia,4.633278,-74.0912372,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162361990,Hotel Classic,,Colombia,4.6320708,-74.0883687,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162361991,Hotel Quinta Real,,Colombia,4.6326501,-74.0904436,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162824203,Bogota Capital,,Colombia,4.6336166,-74.0956479,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162824204,Madeleine Suite,,Colombia,4.6319632,-74.0947026,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162824205,La Antigua Casa,,Colombia,4.6315929,-74.0946824,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3162824206,Casa Hotel La Estancia,,Colombia,4.6314126,-74.0949572,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3166752303,Blue Cove Hotel,,Colombia,12.5275884,-81.7316185,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3167072961,Cocoplum Beach Hotel,,Colombia,12.5433402,-81.7060965,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3168649265,Ocean View Sai,,Colombia,12.4827408,-81.7324644,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3168649266,Hotel Casa De Las Flores,,Colombia,12.4876443,-81.7338435,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3168649270,Sunset Hotel,,Colombia,12.5005333,-81.7315377,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3169632296,Las Tortugas,,Colombia,10.423619,-75.5444748,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3172345555,Remarin,,Colombia,11.2685208,-74.189249,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3177956890,Emerald Green,,Colombia,11.143845,-74.1174404,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3183443160,Aluna,,Colombia,11.2407341,-74.2101925,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3183457666,Colonial,,Colombia,11.2422364,-74.2142848,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3189431590,Hotel Dann,,Colombia,10.3974977,-75.5632521,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3195508189,Camino Real,,Colombia,5.6920787,-76.6598544,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3200751276,Posada don Pedro,Cucunubá,Colombia,5.2501855,-73.7670295,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3212468831,La Perla del Norte,,Colombia,7.8933341,-72.5083801,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3225069899,Hotel Los Andes,Ipiales,Colombia,0.8265912,-77.6391928,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3236393075,Talaga,,Colombia,2.6452921,-75.9721118,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3238648223,Waira Suites Hotel,Leticia,Colombia,-4.2163574,-69.9414895,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3250967584,Hotel Movich Las Lomas,Rionegro,Colombia,6.172494,-75.4354996,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3252525947,Aire Libre Cabañas,San Francisco,Colombia,4.975382,-74.2955545,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3269792570,Casa Santa Sophia del mar,Santa Marta,Colombia,11.2356233,-74.2167473,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3278664192,Hotel Cacique Real,Zipaquirá,Colombia,5.0228075,-74.0058319,high,90,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3279478919,Placer,Armenia,Colombia,4.5324846,-75.6742395,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3280475773,Hostal Naty Luna,Jardín,Colombia,5.5996676,-75.8207763,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3280529960,Hacienda Balandú,,Colombia,5.5910773,-75.8133935,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3280768278,Colonia Antigua,,Colombia,4.5321855,-75.6751149,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287761733,Marandua,,Colombia,3.1263312,-73.7536121,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287761734,Las Palmeras,,Colombia,3.1264865,-73.7536953,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287761735,Paquita,,Colombia,3.1255994,-73.7537376,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287761736,La Serranía,,Colombia,3.1266874,-73.7535505,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287849485,El Gran Hotel,,Colombia,3.1259034,-73.752159,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287849488,Vista Hermosa,,Colombia,3.1257761,-73.7520909,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3287974376,Pampa Llanera,,Colombia,3.1253201,-73.7530323,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3288920105,Castillo Real,,Colombia,4.5333129,-75.6743812,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3288920106,Club Hotel Nutivara,,Colombia,4.5347438,-75.6744011,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3288920117,Imperio Cafetero,,Colombia,4.5342568,-75.6752562,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3288920118,Hotel Valery,,Colombia,4.5346271,-75.6743029,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3290238953,Posada Guejar,,Colombia,3.1244015,-73.7535862,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3290264431,Hotel Pereira,,Colombia,3.1250236,-73.7533908,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3290268774,Pampa Llanera,,Colombia,3.1256416,-73.7532229,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3304786138,La Ola Hostel,Palomino,Colombia,11.2527705,-73.5577795,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3307811064,Sea Flower Caribbean,,Colombia,12.5814669,-81.6923325,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3307874268,Eco Hotel Avalón,,Colombia,5.5860258,-75.7979752,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3308675819,Hotel Tamaulipas,,Colombia,9.3005733,-75.3906264,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3323506754,Hotel Arawak,,Colombia,9.3028702,-75.3813543,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3332313438,Bahia Sardina,,Colombia,12.5856546,-81.6960608,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3334255084,El Balcon,,Colombia,1.6736584,-77.3304046,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/3342981067,Hotel K'fetero,Armenia,Colombia,4.5314618,-75.6747326,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
